248,62,4
249,96,8
250,53,5
251,39,6
252,73,6
253,90,5
254,77,5
255,62,7
256,90,7
257,92,10
258,95,2
259,89,3
260,2,7
261,33,9
262,10,4
263,46,1
264,27,4
265,37,8
266,100,3
267,88,9
268,26,6
269,27,9
270,55,7
271,68,4
272,70,6
273,85,8
274,69,10
275,99,4
276,67,10
277,81,2
278,40,3
279,81,9
280,78,9
281,77,6
282,58,7
283,27,7
284,99,1
285,95,5
286,50,10
287,69,8
288,31,9
289,25,3
290,86,1
291,52,1
292,13,9
293,10,1
294,92,9
295,34,10
296,47,2
297,9,1
298,60,9
299,66,3
300,100,7
301,29,6
302,43,5
303,40,3
304,38,5
305,60,7
306,37,3
307,8,4
308,76,6
309,73,9
310,17,3
311,36,3
312,27,7
313,33,7
314,73,8
315,42,10
316,73,6
317,79,2
318,61,6
319,48,7
320,42,5
321,43,10
322,3,8
323,92,8
324,51,1
325,58,7
326,86,3
327,81,1
328,63,5
329,35,9
330,61,2
331,72,9
332,81,5
333,75,8
334,93,6
335,76,5
336,86,1
337,64,7
338,7,8
339,68,8
340,78,4
341,3,4
342,1,5
343,4,10
344,2,7
345,67,6
346,83,1
347,56,5
348,47,5
349,30,6
350,6,1
351,71,3
352,76,6
353,38,4
354,71,6
355,31,4
356,69,6
357,88,6
358,35,7
359,20,10
360,10,7
361,95,8
362,81,9
363,10,8
364,19,5
365,29,1
366,52,7
367,59,9
368,86,5
369,13,4
370,55,6
371,72,5
372,8,8
373,92,6
374,29,9
375,19,1
376,28,5
377,24,10
378,19,9
379,60,9
380,44,3
381,57,7
382,19,7
383,26,1
384,23,2
385,28,3
386,3,5
387,61,7
388,80,3
389,35,2
390,93,4
391,93,4
392,82,8
393,65,6
394,9,5
395,13,8
396,85,4
397,35,4
398,51,1
399,12,1
400,64,5
401,45,7
402,32,9
403,20,2
404,74,3
405,1,10
406,92,1
407,69,8
408,49,2
409,34,2
410,80,2
411,52,3
412,95,10
413,28,7
414,51,8
415,39,2
416,96,5
417,100,2
418,88,3
419,1,8
420,22,4
421,38,3
422,94,9
423,86,4
424,22,9
425,61,8
426,53,1
427,14,1
428,58,10
429,63,7
430,100,7
431,36,3
432,76,10
433,74,9
434,65,5
435,41,1
436,59,1
437,62,9
438,46,4
439,46,8
440,62,3
441,38,2
442,63,5
443,55,6
444,41,7
445,61,3
446,98,1
447,70,6
448,12,5
449,32,8
450,53,1
451,36,7
452,18,6
453,61,7
454,12,5
455,100,3
456,94,1
457,86,1
458,48,3
459,8,6
460,55,3
461,7,4
462,36,8
463,96,9
464,97,1
465,18,6
466,47,5
467,65,7
468,26,8
469,75,9
470,90,2
471,33,2
472,38,4
473,22,3
474,88,3
475,55,9
476,96,4
477,80,3
478,16,2
479,69,1
480,47,7
481,95,6
482,38,2
483,51,7
484,57,1
485,25,7
486,80,3
487,4,10
488,60,5
489,94,3
490,32,10
491,44,1
492,4,3
493,84,6
494,36,3
495,38,7
496,31,2
497,49,6
498,81,3
499,24,9
500,28,2
501,32,2
502,52,5
503,19,3
504,20,7
505,41,1
506,83,6
507,72,8
508,37,3
509,59,6
510,24,6
511,93,8
512,35,4
513,76,7
514,89,7
515,25,1
516,17,6
517,73,6
518,7,10
519,76,2
520,17,2
521,48,7
522,46,6
523,49,7
524,33,4
525,82,1
526,93,2
527,47,5
528,55,9
529,78,2
530,53,7
531,32,7
532,23,7
533,47,7
534,38,4
535,77,9
536,25,9
537,5,7
538,23,1
539,98,1
540,97,6
541,81,5
542,20,1
543,23,5
544,91,4
545,64,9
546,12,5
547,29,4
548,46,2
549,11,2
550,33,5
551,45,8
552,78,4
553,59,3
554,99,9
555,57,6
556,87,9
557,61,3
558,32,8
559,27,10
560,93,7
561,88,10
562,52,1
563,41,7
564,13,2
565,89,1
566,39,5
567,85,5
568,59,4
569,80,5
570,50,9
571,98,2
572,21,7
573,86,8
574,51,5
575,3,8
576,27,6
577,21,9
578,48,4
579,88,2
580,7,8
581,99,2
582,24,5
583,72,8
584,25,3
585,16,6
586,31,7
587,40,10
588,53,2
589,75,8
590,55,2
591,27,1
592,30,4
593,92,1
594,29,1
595,47,2
596,19,5
597,43,6
598,43,4
599,70,3
600,25,10
601,27,8
602,80,8
603,75,7
604,14,10
605,39,6
606,9,7
607,12,7
608,92,3
609,62,3
610,62,7
611,60,8
612,13,5
613,85,5
614,3,10
615,68,5
616,29,9
617,9,5
618,61,5
619,30,4
620,80,1
621,14,2
622,85,7
623,71,4
624,88,2
625,59,2
626,67,6
627,61,10
628,90,4
629,65,8
630,51,9
631,73,10
632,53,3
633,16,9
634,80,4
635,2,6
636,28,10
637,22,6
638,11,1
639,100,4
640,49,8
641,49,1
642,31,8
643,97,5
644,87,8
645,82,2
646,7,5
647,92,10
648,14,6
649,53,7
650,21,7
651,91,7
652,70,2
653,94,8
654,26,10
655,58,2
656,21,9
657,64,7
658,41,8
659,44,10
660,19,1
661,52,4
662,50,4
663,20,9
664,22,3
665,82,2
666,7,7
667,55,4
668,54,4
669,29,6
670,37,9
671,100,7
672,93,8
673,57,6
674,33,9
675,42,9
676,54,3
677,79,5
678,75,9
679,64,8
680,92,5
681,93,5
682,90,7
683,13,4
684,8,3
685,40,3
686,62,4
687,17,3
688,88,9
689,19,4
690,20,4
691,9,3
692,78,9
693,10,7
694,44,3
695,4,1
696,28,7
697,8,2
698,23,9
699,40,8
700,1,9
701,94,9
702,33,4
703,98,4
704,34,8
705,46,4
706,34,4
707,33,7
708,90,7
709,75,8
710,32,3
711,54,3
712,40,10
713,2,3
714,84,4
715,24,9
716,85,10
717,91,9
718,86,8
719,39,4
720,82,2
721,95,4
722,6,3
723,10,5
724,71,10
725,88,4
726,22,10
727,67,3
728,48,9
729,53,7
730,20,7
731,37,5
732,82,3
733,77,7
734,65,8
735,31,5
736,3,10
737,24,2
738,20,2
739,25,6
740,41,1
741,32,8
742,55,2
743,5,3
744,22,1
745,13,8
746,29,3
747,12,9
748,26,1
749,22,10
750,74,3
751,95,2
752,27,2
753,56,7
754,3,1
755,70,3
756,60,3
757,87,7
758,98,10
759,32,5
760,90,9
761,78,4
762,87,4
763,91,2
764,75,3
765,34,3
766,36,5
767,63,3
768,4,9
769,54,9
770,54,6
771,51,6
772,91,9
773,80,5
774,91,8
775,40,6
776,93,3
777,91,7
778,6,1
779,45,5
780,66,10
781,72,4
782,71,7
783,42,1
784,76,3
785,82,4
786,2,2
787,26,7
788,64,9
789,55,7
790,93,2
791,92,10
792,85,3
793,53,10
794,85,10
795,92,8
796,79,6
797,4,6
798,100,10
799,5,6
800,78,1
801,81,5
802,47,10
803,4,1
804,56,8
805,55,10
806,85,6
807,90,9
808,99,10
809,66,9
810,10,10
811,55,5
812,52,5
813,63,2
814,45,3
815,83,8
816,14,3
817,27,2
818,100,7
819,92,2
820,8,5
821,32,4
822,95,7
823,87,1
824,4,10
825,82,5
826,98,5
827,38,5
828,16,9
829,51,1
830,26,6
831,61,10
832,86,10
833,27,10
834,69,6
835,92,10
836,22,7
837,6,9
838,17,10
839,86,8
840,82,1
841,65,2
842,44,9
843,70,9
844,28,8
845,71,10
846,87,2
847,45,4
848,21,2
849,60,9
850,78,6
851,84,8
852,14,7
853,8,9
854,48,5
855,72,8
856,80,10
857,1,2
858,54,9
859,2,6
860,95,8
861,73,10
862,92,9
863,50,1
864,49,8
865,17,10
866,36,9
867,56,6
868,88,5
869,21,10
870,67,8
871,30,10
872,16,6
873,79,9
874,61,1
875,89,3
876,75,10
877,36,10
878,14,4
879,48,7
880,15,6
881,27,9
882,8,9
883,21,6
884,100,5
885,76,8
886,53,3
887,63,1
888,11,1
889,11,10
890,36,8
891,88,6
892,56,6
893,1,8
894,13,9
895,63,7
896,69,10
897,94,6
898,48,6
899,65,6
900,30,8
901,57,1
902,73,7
903,27,5
904,93,9
905,92,8
906,20,1
907,36,8
908,37,8
909,49,10
910,33,1
911,26,8
912,68,7
913,78,4
914,62,3
915,86,9
916,32,1
917,40,1
918,38,4
919,30,8
920,99,7
921,55,8
922,20,7
923,76,3
924,61,5
925,36,6
926,27,2
927,66,4
928,29,1
929,76,3
930,40,1
931,15,2
932,59,10
933,98,10
934,46,1
935,31,10
936,61,6
937,11,8
938,56,1
939,3,6
940,92,2
941,1,3
942,56,10
943,6,9
944,62,7
945,29,4
946,11,7
947,90,10
948,12,5
949,62,1
950,13,3
951,51,9
952,22,3
953,45,3
954,64,4
955,83,6
956,34,5
957,33,9
958,27,2
959,69,1
960,79,4
961,48,3
962,82,1
963,70,10
964,59,1
965,45,10
966,45,10
967,94,8
968,13,7
969,91,6
970,96,2
971,72,10
972,30,3
973,92,4
974,100,4
975,88,6
976,93,4
977,64,8
978,38,8
979,89,3
980,55,5
981,77,8
982,21,1
983,37,5
984,78,6
985,84,8
986,1,8
987,16,3
988,60,5
989,17,3
990,51,7
991,38,8
992,56,10
993,94,1
994,27,7
995,70,9
996,97,4
997,4,10
998,65,2
999,22,5
1000,22,2
1001,4,1
1002,23,9
1003,19,3
1004,34,3
1005,1,5
1006,2,4
1007,79,7
1008,12,3
1009,58,4
1010,68,4
1011,53,5
1012,49,10
1013,63,7
1014,79,10
1015,37,2
1016,6,7
1017,26,10
1018,86,2
1019,24,4
1020,18,3
1021,71,3
1022,33,1
1023,41,9
1024,87,1
1025,21,10
1026,83,8
1027,100,1
1028,37,2
1029,13,1
1030,90,3
1031,11,2
1032,85,1
1033,23,3
1034,4,6
1035,79,10
1036,83,2
1037,14,1
1038,79,6
1039,90,1
1040,58,9
1041,52,3
1042,73,6
1043,16,8
1044,36,4
1045,58,9
1046,91,1
1047,87,1
1048,49,6
1049,23,6
1050,95,6
1051,37,1
1052,31,9
1053,38,10
1054,92,6
1055,23,9
1056,37,10
1057,80,5
1058,98,2
1059,64,7
1060,57,8
1061,54,2
1062,72,6
1063,15,6
1064,59,9
1065,62,1
1066,41,3
1067,56,5
1068,45,8
1069,43,10
1070,79,6
1071,9,7
1072,38,8
1073,14,4
1074,63,6
1075,99,6
1076,31,1
1077,35,2
1078,20,4
1079,82,3
1080,14,1
1081,97,8
1082,66,9
1083,46,8
1084,81,4
1085,67,1
1086,24,2
1087,55,5
1088,9,8
1089,100,7
1090,82,6
1091,95,10
1092,11,5
1093,55,8
1094,79,2
1095,33,4
1096,73,2
1097,8,3
1098,5,9
1099,25,8
1100,1,5
1101,20,2
1102,28,6
1103,4,6
1104,30,7
1105,15,5
1106,80,3
1107,55,8
1108,4,10
1109,38,5
1110,95,3
1111,30,1
1112,100,4
1113,41,4
1114,18,2
1115,51,7
1116,17,3
1117,3,7
1118,94,9
1119,29,3
1120,42,7
1121,49,6
1122,3,9
1123,67,2
1124,89,6
1125,70,7
1126,12,1
1127,61,9
1128,28,6
1129,35,10
1130,17,2
1131,87,1
1132,5,2
1133,21,4
1134,69,2
1135,75,2
1136,77,8
1137,88,3
1138,73,1
1139,46,3
1140,19,4
1141,46,10
1142,25,4
1143,57,4
1144,16,7
1145,26,8
1146,2,6
1147,81,7
1148,12,2
1149,61,4
1150,88,10
1151,97,3
1152,25,4
1153,10,2
1154,93,8
1155,41,9
1156,45,10
1157,68,10
1158,31,10
1159,96,10
1160,97,8
1161,42,6
1162,52,10
1163,41,10
1164,58,4
1165,85,4
1166,48,7
1167,25,7
1168,20,6
1169,33,7
1170,5,10
1171,91,9
1172,57,6
1173,100,4
1174,90,8
1175,45,3
1176,60,6
1177,67,6
1178,64,4
1179,5,8
1180,4,7
1181,81,5
1182,18,2
1183,13,2
1184,54,7
1185,30,9
1186,52,5
1187,99,8
1188,95,10
1189,56,7
1190,56,1
1191,74,7
1192,22,7
1193,88,2
1194,14,10
1195,91,6
1196,99,10
1197,13,10
1198,95,9
1199,93,9
1200,51,3
1201,9,9
1202,69,8
1203,73,5
1204,59,2
1205,36,5
1206,17,1
1207,35,3
1208,93,3
1209,39,2
1210,52,8
1211,66,8
1212,86,5
1213,86,5
1214,19,7
1215,14,5
1216,5,8
1217,24,1
1218,88,3
1219,27,6
1220,20,3
1221,49,2
1222,17,2
1223,24,2
1224,9,7
1225,25,10
1226,80,10
1227,23,1
1228,76,1
1229,21,6
1230,64,9
1231,16,9
1232,94,3
1233,56,2
1234,58,3
1235,78,7
1236,60,7
1237,96,9
1238,86,5
1239,89,8
1240,24,6
1241,53,1
1242,78,5
1243,66,8
1244,1,9
1245,20,3
1246,61,7
1247,99,10
1248,30,9
1249,99,2
1250,50,1
1251,40,10
1252,35,5
1253,57,6
1254,45,7
1255,67,2
1256,57,6
1257,56,3
1258,81,5
1259,26,1
1260,83,8
1261,58,2
1262,30,4
1263,58,4
1264,38,7
1265,33,3
1266,60,8
1267,43,3
1268,38,2
1269,18,6
1270,1,8
1271,93,9
1272,26,3
1273,31,9
1274,98,4
1275,12,6
1276,64,10
1277,69,1
1278,79,5
1279,54,7
1280,92,2
1281,84,8
1282,68,8
1283,71,1
1284,92,6
1285,84,9
1286,87,1
1287,91,4
1288,98,9
1289,32,3
1290,78,10
1291,93,7
1292,31,4
1293,39,7
1294,62,1
1295,2,6
1296,65,8
1297,2,5
1298,54,7
1299,25,4
1300,52,8
1301,45,5
1302,79,3
1303,85,3
1304,6,4
1305,53,5
1306,92,10
1307,75,5
1308,64,8
1309,18,10
1310,94,6
1311,14,3
1312,99,8
1313,71,4
1314,57,3
1315,46,3
1316,6,5
1317,94,6
1318,74,5
1319,49,10
1320,43,3
1321,10,6
1322,62,2
1323,89,10
1324,78,10
1325,68,3
1326,24,7
1327,18,7
1328,24,2
1329,48,5
1330,98,4
1331,44,1
1332,99,10
1333,13,5
1334,75,4
1335,10,5
1336,12,10
1337,84,3
1338,77,1
1339,62,5
1340,63,9
1341,30,4
1342,53,2
1343,100,9
1344,95,10
1345,16,7
1346,88,4
1347,46,7
1348,70,9
1349,69,9
1350,26,7
1351,82,1
1352,22,7
1353,61,7
1354,47,5
1355,76,3
1356,75,4
1357,62,9
1358,48,2
1359,25,10
1360,58,5
1361,33,6
1362,55,2
1363,75,7
1364,31,7
1365,79,1
1366,89,5
1367,25,9
1368,9,2
1369,13,9
1370,52,3
1371,17,10
1372,77,2
1373,32,2
1374,88,7
1375,60,2
1376,50,5
1377,63,3
1378,41,9
1379,46,10
1380,59,8
1381,17,9
1382,63,9
1383,20,6
1384,7,3
1385,4,4
1386,7,10
1387,58,4
1388,73,2
1389,64,6
1390,44,8
1391,77,5
1392,34,10
1393,10,7
1394,86,9
1395,33,4
1396,71,5
1397,68,4
1398,40,1
1399,36,3
1400,4,2
1401,18,2
1402,64,4
1403,88,7
1404,77,9
1405,11,5
1406,93,9
1407,52,6
1408,30,7
1409,13,4
1410,74,3
1411,45,4
1412,70,2
1413,88,9
1414,93,6
1415,36,4
1416,55,9
1417,90,6
1418,14,10
1419,2,4
1420,14,5
1421,8,6
1422,13,9
1423,4,3
1424,14,6
1425,83,3
1426,66,4
1427,43,4
1428,7,3
1429,60,6
1430,64,2
1431,86,3
1432,84,5
1433,40,1
1434,10,1
1435,83,2
1436,64,9
1437,68,10
1438,44,3
1439,57,10
1440,20,7
1441,61,9
1442,82,6
1443,22,6
1444,43,6
1445,82,5
1446,6,4
1447,65,3
1448,73,9
1449,18,7
1450,89,1
1451,42,5
1452,83,1
1453,54,3
1454,41,1
1455,11,6
1456,19,2
1457,53,8
1458,95,2
1459,44,3
1460,73,8
1461,72,1
1462,85,4
1463,32,2
1464,39,2
1465,63,8
1466,68,2
1467,91,7
1468,46,4
1469,90,3
1470,6,4
1471,38,4
1472,24,7
1473,82,8
1474,63,7
1475,29,8
1476,40,8
1477,57,8
1478,64,10
1479,93,3
1480,38,6
1481,72,2
1482,80,2
1483,26,7
1484,93,10
1485,49,8
1486,42,3
1487,1,10
1488,30,2
1489,7,3
1490,30,2
1491,28,9
1492,3,4
1493,47,6
1494,49,10
1495,48,8
1496,34,3
1497,19,8
1498,60,3
1499,83,4
1500,99,9
1501,79,8
1502,89,3
1503,56,4
1504,81,1
1505,15,4
1506,1,8
1507,49,2
1508,99,8
1509,18,4
1510,10,10
1511,34,4
1512,98,9
1513,25,6
1514,42,9
1515,85,5
1516,93,2
1517,42,1
1518,96,9
1519,94,5
1520,3,4
1521,13,7
1522,90,4
1523,15,4
1524,78,6
1525,12,10
1526,81,2
1527,69,2
1528,17,2
1529,55,7
1530,27,3
1531,67,2
1532,99,2
1533,10,5
1534,16,9
1535,86,7
1536,14,3
1537,50,2
1538,46,4
1539,6,2
1540,89,8
1541,85,10
1542,15,6
1543,50,5
1544,23,4
1545,40,8
1546,22,9
1547,60,1
1548,99,6
1549,16,2
1550,55,2
1551,26,2
1552,82,4
1553,87,8
1554,40,1
1555,77,1
1556,69,6
1557,52,4
1558,60,3
1559,4,4
1560,75,2
1561,91,7
1562,67,10
1563,36,6
1564,88,5
1565,84,8
1566,98,6
1567,6,8
1568,2,10
1569,81,10
1570,23,4
1571,61,8
1572,94,5
1573,90,6
1574,38,2
1575,39,7
1576,40,5
1577,25,1
1578,60,8
1579,46,2
1580,27,9
1581,70,5
1582,39,9
1583,97,10
1584,100,3
1585,75,3
1586,23,6
1587,23,7
1588,65,7
1589,9,9
1590,82,3
1591,59,10
1592,11,9
1593,73,10
1594,67,2
1595,79,5
1596,3,9
1597,72,5
1598,62,3
1599,94,2
1600,99,4
1601,60,6
1602,21,6
1603,28,9
1604,96,6
1605,4,1
1606,40,7
1607,8,7
1608,4,9
1609,78,2
1610,99,4
1611,85,7
1612,51,7
1613,98,6
1614,20,4
1615,67,7
1616,34,4
1617,69,9
1618,80,9
1619,4,6
1620,27,1
1621,60,9
1622,42,7
1623,42,6
1624,6,8
1625,7,9
1626,53,4
1627,72,4
1628,14,2
1629,44,1
1630,74,5
1631,21,5
1632,39,5
1633,54,8
1634,16,1
1635,30,2
1636,93,9
1637,25,3
1638,80,6
1639,74,4
1640,31,1
1641,82,8
1642,84,1
1643,64,8
1644,44,6
1645,67,6
1646,48,10
1647,38,4
1648,46,1
1649,76,6
1650,75,8
1651,62,2
1652,63,1
1653,3,9
1654,89,4
1655,75,2
1656,43,2
1657,41,1
1658,4,6
1659,45,3
1660,99,3
1661,23,6
1662,25,9
1663,90,4
1664,18,2
1665,24,4
1666,94,6
1667,23,10
1668,63,1
1669,79,9
1670,56,8
1671,8,5
1672,93,6
1673,56,2
1674,45,6
1675,5,4
1676,92,7
1677,13,5
1678,58,7
1679,44,8
1680,15,6
1681,46,10
1682,37,3
1683,38,4
1684,47,6
1685,27,6
1686,84,2
1687,36,5
1688,30,7
1689,45,3
1690,62,10
1691,71,6
1692,93,5
1693,6,2
1694,52,4
1695,8,5
1696,33,7
1697,56,8
1698,18,3
1699,41,1
1700,19,6
1701,12,4
1702,54,1
1703,19,10
1704,53,10
1705,4,3
1706,59,2
1707,23,2
1708,82,8
1709,44,5
1710,67,9
1711,33,9
1712,94,8
1713,87,4
1714,5,7
1715,99,3
1716,11,4
1717,79,1
1718,60,6
1719,66,9
1720,2,4
1721,30,4
1722,18,3
1723,9,7
1724,9,5
1725,79,9
1726,74,9
1727,45,1
1728,3,2
1729,81,3
1730,70,2
1731,21,10
1732,9,6
1733,1,2
1734,40,4
1735,41,4
1736,43,2
1737,13,3
1738,90,1
1739,39,4
1740,35,8
1741,60,1
1742,46,8
1743,22,6
1744,58,2
1745,91,10
1746,82,3
1747,4,1
1748,41,9
1749,91,7
1750,89,8
1751,91,4
1752,44,5
1753,28,5
1754,71,10
1755,82,5
1756,66,9
1757,12,2
1758,60,3
1759,22,3
1760,52,2
1761,62,6
1762,65,9
1763,61,9
1764,84,3
1765,77,10
1766,1,4
1767,56,4
1768,89,10
1769,34,3
1770,97,9
1771,15,2
1772,22,6
1773,67,5
1774,79,8
1775,53,1
1776,81,7
1777,75,2
1778,49,9
1779,57,9
1780,47,9
1781,22,6
1782,81,1
1783,32,4
1784,26,10
1785,49,3
1786,51,1
1787,52,5
1788,60,8
1789,88,2
1790,64,2
1791,21,3
1792,37,6
1793,41,3
1794,7,1
1795,90,6
1796,21,1
1797,17,2
1798,15,7
1799,92,6
1800,73,1
1801,40,8
1802,59,3
1803,34,6
1804,54,3
1805,56,3
1806,33,6
1807,32,6
1808,48,1
1809,52,6
1810,12,2
1811,93,3
1812,21,4
1813,29,2
1814,4,8
1815,6,4
1816,75,8
1817,47,9
1818,99,8
1819,57,1
1820,5,6
1821,82,9
1822,18,2
1823,44,2
1824,2,10
1825,57,6
1826,66,8
1827,81,6
1828,27,4
1829,49,8
1830,71,5
1831,33,9
1832,39,9
1833,77,1
1834,85,2
1835,77,2
1836,4,3
1837,27,4
1838,35,2
1839,30,1
1840,61,6
1841,70,2
1842,32,6
1843,74,6
1844,8,2
1845,9,2
1846,15,5
1847,64,6
1848,44,6
1849,69,1
1850,44,6
1851,76,6
1852,91,1
1853,33,3
1854,92,3
1855,59,7
1856,25,4
1857,79,8
1858,100,6
1859,55,10
1860,63,6
1861,73,9
1862,68,10
1863,100,3
1864,41,2
1865,56,1
1866,79,3
1867,71,3
1868,85,9
1869,33,1
1870,65,10
1871,93,2
1872,41,3
1873,55,5
1874,53,6
1875,39,9
1876,43,5
1877,85,6
1878,58,6
1879,42,5
1880,53,1
1881,16,7
1882,6,2
1883,34,2
1884,21,3
1885,91,6
1886,95,7
1887,8,10
1888,83,4
1889,7,5
1890,21,5
1891,35,3
1892,77,9
1893,82,1
1894,93,4
1895,19,1
1896,53,7
1897,36,6
1898,84,2
1899,72,2
1900,84,6
1901,65,2
1902,100,8
1903,83,5
1904,93,7
1905,22,4
1906,79,1
1907,64,4
1908,9,1
1909,85,6
1910,99,8
1911,58,7
1912,56,7
1913,25,6
1914,79,5
1915,36,9
1916,27,1
1917,56,3
1918,55,2
1919,75,6
1920,76,2
1921,44,4
1922,60,4
1923,58,10
1924,100,9
1925,54,10
1926,23,2
1927,73,1
1928,36,8
1929,47,6
1930,73,7
1931,92,8
1932,74,1
1933,6,10
1934,96,5
1935,68,10
1936,20,8
1937,86,6
1938,41,1
1939,31,7
1940,36,3
1941,94,3
1942,51,5
1943,61,5
1944,96,7
1945,87,5
1946,47,4
1947,28,8
1948,2,9
1949,100,8
1950,67,2
1951,58,2
1952,78,9
1953,78,6
1954,34,9
1955,40,9
1956,43,10
1957,94,4
1958,33,2
1959,22,8
1960,28,10
1961,43,6
1962,11,10
1963,20,9
1964,16,6
1965,22,6
1966,24,6
1967,82,2
1968,88,6
1969,26,9
1970,40,2
1971,27,5
1972,86,1
1973,17,2
1974,57,4
1975,99,4
1976,75,5
1977,61,9
1978,91,9
1979,42,8
1980,24,2
1981,87,8
1982,78,6
1983,82,7
1984,69,1
1985,47,3
1986,99,10
1987,22,9
1988,17,4
1989,4,6
1990,89,10
1991,41,3
1992,6,7
1993,78,10
1994,56,9
1995,20,7
1996,36,4
1997,16,7
1998,74,9
1999,85,2
2000,23,10
2001,29,5
2002,94,2
2003,10,1
2004,1,4
2005,43,10
2006,71,10
2007,19,9
2008,49,7
2009,84,6
2010,23,8
2011,42,6
2012,33,5
2013,68,5
2014,7,1
2015,99,5
2016,56,2
2017,36,8
2018,25,10
2019,52,3
2020,25,8
2021,68,7
2022,62,3
2023,77,3
2024,37,8
2025,55,2
2026,83,4
2027,43,10
2028,32,9
2029,57,3
2030,52,5
2031,44,1
2032,68,10
2033,41,3
2034,82,4
2035,99,7
2036,98,7
2037,47,6
2038,88,9
2039,74,10
2040,91,6
2041,21,6
2042,78,9
2043,23,1
2044,45,4
2045,2,8
2046,19,9
2047,10,3
2048,60,3
2049,42,4
2050,3,2
2051,78,10
2052,87,4
2053,55,5
2054,36,10
2055,17,8
2056,30,3
2057,82,2
2058,66,10
2059,85,2
2060,34,9
2061,84,7
2062,3,2
2063,29,4
2064,10,1
2065,38,5
2066,78,1
2067,5,8
2068,85,2
2069,56,2
2070,90,1
2071,64,9
2072,73,5
2073,18,10
2074,69,1
2075,43,7
2076,71,8
2077,68,9
2078,23,10
2079,24,4
2080,17,6
2081,69,6
2082,29,4
2083,27,1
2084,37,3
2085,81,10
2086,51,4
2087,12,7
2088,53,1
2089,11,5
2090,84,9
2091,16,9
2092,12,3
2093,28,6
2094,38,2
2095,97,3
2096,69,2
2097,14,2
2098,15,2
2099,23,7
2100,1,10
2101,6,8
2102,38,3
2103,66,5
2104,3,6
2105,30,9
2106,69,6
2107,37,7
2108,97,2
2109,57,6
2110,100,3
2111,7,1
2112,42,10
2113,96,1
2114,17,1
2115,32,6
2116,92,8
2117,26,8
2118,52,3
2119,20,3
2120,7,10
2121,83,9
2122,52,4
2123,76,7
2124,98,6
2125,15,6
2126,56,9
2127,60,10
2128,1,3
2129,20,1
2130,60,3
2131,74,10
2132,5,4
2133,33,6
2134,37,1
2135,1,10
2136,42,4
2137,86,4
2138,66,6
2139,39,3
2140,11,3
2141,38,7
2142,10,6
